source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.to_call_bb,features.effective_stack_bb,features.players_active,features.equity_win,features.equity_win_present,features.call_max_bb,features.call_margin_bb,features.pot_certain_bb,features.pot_probable_bb,features.pot_probable_margin_bb,features.ev_certain_bb,features.ev_probable_bb,features.bet_size_bb,label_3intent
jevonmao/poker-gto-100k,action_sft:train:14601,,POSTFLOP,FLOP,train,0.0,195.85,2.0,0.319,0.319,3.1150513950073417,3.1150513950073417,6.65,6.65,6.65,2.12135,2.12135,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:14602,,POSTFLOP,FLOP,train,0.0,195.85,2.0,0.32,0.32,3.129411764705883,3.129411764705883,6.65,6.65,6.65,2.128,2.128,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:15259,,POSTFLOP,FLOP,train,0.0,192.55,2.0,0.81,0.81,49.45263157894738,49.45263157894738,11.6,11.6,11.6,9.396,9.396,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:15260,,POSTFLOP,FLOP,train,0.0,192.55,2.0,0.56,0.56,14.763636363636364,14.763636363636364,11.6,11.6,11.6,6.496,6.496,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:15261,,POSTFLOP,FLOP,train,0.0,192.55,2.0,0.627,0.627,19.49919571045577,19.49919571045577,11.6,11.6,11.6,7.2732,7.2732,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:15882,,POSTFLOP,FLOP,train,0.0,182.65,2.0,0.287,0.287,9.982608695652171,9.982608695652171,24.8,24.8,24.8,7.1175999999999995,7.1175999999999995,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:15883,,POSTFLOP,FLOP,validation,0.0,182.65,2.0,0.379,0.379,15.135587761674715,15.135587761674715,24.8,24.8,24.8,9.3992,9.3992,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:15884,,POSTFLOP,FLOP,train,0.0,182.65,2.0,0.295,0.295,10.377304964539006,10.377304964539006,24.8,24.8,24.8,7.316,7.316,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:16323,,POSTFLOP,FLOP,train,0.0,152.95,2.0,0.964,0.964,1724.488888888893,1724.488888888893,64.4,64.4,64.4,62.0816,62.0816,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:16324,,POSTFLOP,FLOP,train,0.0,152.95,2.0,0.552,0.552,79.35000000000001,79.35000000000001,64.4,64.4,64.4,35.54880000000001,35.54880000000001,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:16325,,POSTFLOP,FLOP,train,0.0,152.95,2.0,0.2789999999999999,0.2789999999999999,24.92038834951456,24.92038834951456,64.4,64.4,64.4,17.967599999999997,17.967599999999997,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:16592,,POSTFLOP,FLOP,train,0.0,63.85,2.0,0.307,0.307,81.15786435786434,81.15786435786434,183.2,183.2,183.2,56.242399999999996,56.242399999999996,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:16593,,POSTFLOP,FLOP,test,0.0,63.85,2.0,0.259,0.259,64.03346828609988,64.03346828609988,183.2,183.2,183.2,47.4488,47.4488,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:16594,,POSTFLOP,FLOP,train,0.0,63.85,2.0,0.721,0.721,473.43082437275984,473.43082437275984,183.2,183.2,183.2,132.0872,132.0872,197.5,RAISE
jevonmao/poker-gto-100k,action_sft:train:16658,,POSTFLOP,FLOP,test,0.0,0.0,2.0,0.044,0.044,15.471338912133897,15.471338912133897,336.15,336.15,336.15,14.790599999999998,14.790599999999998,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:16659,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.528,0.528,376.03220338983056,376.03220338983056,336.15,336.15,336.15,177.4872,177.4872,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:16660,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.043,0.043,15.103918495297805,15.103918495297805,336.15,336.15,336.15,14.454449999999998,14.454449999999998,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:16661,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.526,0.526,9.709915611814347,9.709915611814347,8.75,8.75,8.75,4.6025,4.6025,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:16662,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.638,0.638,15.421270718232044,15.421270718232044,8.75,8.75,8.75,5.5825000000000005,5.5825000000000005,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:16663,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.5329999999999999,0.5329999999999999,9.986616702355455,9.986616702355455,8.75,8.75,8.75,4.663749999999999,4.663749999999999,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:17257,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.291,0.291,8.208744710860369,8.208744710860369,20.0,20.0,20.0,5.819999999999999,5.819999999999999,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17258,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.301,0.301,8.612303290414877,8.612303290414877,20.0,20.0,20.0,6.02,6.02,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:17259,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.58,0.58,27.619047619047613,27.619047619047613,20.0,20.0,20.0,11.6,11.6,33.75,RAISE
jevonmao/poker-gto-100k,action_sft:train:17664,,POSTFLOP,FLOP,train,0.0,163.75,2.0,0.345,0.345,26.335877862595417,26.335877862595417,50.0,50.0,50.0,17.25,17.25,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17665,,POSTFLOP,FLOP,train,0.0,163.75,2.0,0.35,0.35,26.923076923076923,26.923076923076923,50.0,50.0,50.0,17.5,17.5,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:17666,,POSTFLOP,FLOP,train,0.0,163.75,2.0,0.314,0.314,22.8862973760933,22.8862973760933,50.0,50.0,50.0,15.7,15.7,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17920,,POSTFLOP,FLOP,test,0.0,96.25,2.0,0.752,0.752,424.5161290322581,424.5161290322581,140.0,140.0,140.0,105.28,105.28,197.5,RAISE
jevonmao/poker-gto-100k,action_sft:train:17921,,POSTFLOP,FLOP,test,0.0,96.25,2.0,0.153,0.153,25.289256198347108,25.289256198347108,140.0,140.0,140.0,21.419999999999998,21.419999999999998,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17922,,POSTFLOP,FLOP,train,0.0,96.25,2.0,0.1369999999999999,0.1369999999999999,22.22479721900348,22.22479721900348,140.0,140.0,140.0,19.179999999999986,19.179999999999986,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18017,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.649,0.649,561.6346153846154,561.6346153846154,303.75,303.75,303.75,197.13375000000002,197.13375000000002,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:18018,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.235,0.235,93.30882352941175,93.30882352941175,303.75,303.75,303.75,71.38125,71.38125,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18019,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.228,0.228,89.70854922279791,89.70854922279791,303.75,303.75,303.75,69.255,69.255,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18020,,POSTFLOP,FLOP,train,0.0,195.85,2.0,0.265,0.265,2.397619047619048,2.397619047619048,6.65,6.65,6.65,1.76225,1.76225,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:18021,,POSTFLOP,FLOP,test,0.0,195.85,2.0,0.5720000000000001,0.5720000000000001,8.887383177570095,8.887383177570095,6.65,6.65,6.65,3.8038000000000007,3.8038000000000007,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:18022,,POSTFLOP,FLOP,train,0.0,195.85,2.0,0.409,0.409,4.602115059221657,4.602115059221657,6.65,6.65,6.65,2.71985,2.71985,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:18850,,POSTFLOP,FLOP,train,0.0,192.55,2.0,0.258,0.258,4.033423180592993,4.033423180592993,11.6,11.6,11.6,2.9928,2.9928,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18851,,POSTFLOP,FLOP,test,0.0,192.55,2.0,0.412,0.412,8.127891156462585,8.127891156462585,11.6,11.6,11.6,4.7791999999999994,4.7791999999999994,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:18852,,POSTFLOP,FLOP,train,0.0,192.55,2.0,0.317,0.317,5.383894582723279,5.383894582723279,11.6,11.6,11.6,3.6772,3.6772,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:19444,,POSTFLOP,FLOP,train,0.0,182.65,2.0,0.344,0.344,13.004878048780483,13.004878048780483,24.8,24.8,24.8,8.5312,8.5312,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19445,,POSTFLOP,FLOP,test,0.0,182.65,2.0,0.809,0.809,105.0429319371728,105.0429319371728,24.8,24.8,24.8,20.063200000000002,20.063200000000002,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:19446,,POSTFLOP,FLOP,train,0.0,182.65,2.0,0.49,0.49,23.82745098039216,23.82745098039216,24.8,24.8,24.8,12.152,12.152,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:19890,,POSTFLOP,FLOP,test,0.0,152.95,2.0,0.148,0.148,11.186854460093898,11.186854460093898,64.4,64.4,64.4,9.5312,9.5312,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19891,,POSTFLOP,FLOP,validation,0.0,152.95,2.0,0.472,0.472,57.56969696969697,57.56969696969697,64.4,64.4,64.4,30.396800000000002,30.396800000000002,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:19892,,POSTFLOP,FLOP,train,0.0,152.95,2.0,0.161,0.161,12.3580452920143,12.3580452920143,64.4,64.4,64.4,10.368400000000001,10.368400000000001,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:20140,,POSTFLOP,FLOP,test,0.0,63.85,2.0,0.225,0.225,53.18709677419355,53.18709677419355,183.2,183.2,183.2,41.22,41.22,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:20141,,POSTFLOP,FLOP,train,0.0,63.85,2.0,0.225,0.225,53.18709677419355,53.18709677419355,183.2,183.2,183.2,41.22,41.22,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:20143,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.382,0.382,207.78203883495144,207.78203883495144,336.15,336.15,336.15,128.4093,128.4093,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:20144,,POSTFLOP,FLOP,validation,0.0,0.0,2.0,0.953,0.953,6815.9776595744615,6815.9776595744615,336.15,336.15,336.15,320.35094999999995,320.35094999999995,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:20145,,POSTFLOP,FLOP,test,0.0,0.0,2.0,0.382,0.382,207.78203883495144,207.78203883495144,336.15,336.15,336.15,128.4093,128.4093,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:20146,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.4589999999999999,0.4589999999999999,7.423752310536043,7.423752310536043,8.75,8.75,8.75,4.016249999999999,4.016249999999999,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:20147,,POSTFLOP,FLOP,validation,0.0,193.75,2.0,0.523,0.523,9.593815513626836,9.593815513626836,8.75,8.75,8.75,4.57625,4.57625,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:20148,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.285,0.285,3.4877622377622366,3.4877622377622366,8.75,8.75,8.75,2.49375,2.49375,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:20761,,POSTFLOP,FLOP,test,0.0,186.25,2.0,0.331,0.331,9.895366218236171,9.895366218236171,20.0,20.0,20.0,6.62,6.62,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:20762,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.3279999999999999,0.3279999999999999,9.76190476190476,9.76190476190476,20.0,20.0,20.0,6.559999999999998,6.559999999999998,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:20763,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.303,0.303,8.694404591104734,8.694404591104734,20.0,20.0,20.0,6.06,6.06,33.75,RAISE
jevonmao/poker-gto-100k,action_sft:train:21008,,POSTFLOP,FLOP,train,0.0,163.75,2.0,0.317,0.317,23.206442166910687,23.206442166910687,50.0,50.0,50.0,15.85,15.85,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:21009,,POSTFLOP,FLOP,train,0.0,163.75,2.0,0.2769999999999999,0.2769999999999999,19.15629322268326,19.15629322268326,50.0,50.0,50.0,13.849999999999996,13.849999999999996,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:21010,,POSTFLOP,FLOP,test,0.0,163.75,2.0,0.278,0.278,19.252077562326875,19.252077562326875,50.0,50.0,50.0,13.900000000000002,13.900000000000002,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:21254,,POSTFLOP,FLOP,train,0.0,96.25,2.0,0.307,0.307,62.020202020202014,62.020202020202014,140.0,140.0,140.0,42.98,42.98,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:21255,,POSTFLOP,FLOP,train,0.0,96.25,2.0,0.966,0.966,3977.647058823526,3977.647058823526,140.0,140.0,140.0,135.24,135.24,197.5,RAISE
jevonmao/poker-gto-100k,action_sft:train:21256,,POSTFLOP,FLOP,train,0.0,96.25,2.0,0.223,0.223,40.18018018018018,40.18018018018018,140.0,140.0,140.0,31.22,31.22,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:21282,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.156,0.156,56.14336492890995,56.14336492890995,303.75,303.75,303.75,47.385,47.385,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:21283,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.162,0.162,58.720167064439146,58.720167064439146,303.75,303.75,303.75,49.2075,49.2075,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:21284,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.247,0.247,99.63645418326692,99.63645418326692,303.75,303.75,303.75,75.02625,75.02625,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:21285,,POSTFLOP,FLOP,train,0.0,197.5,2.0,0.6509999999999999,0.6509999999999999,9.32664756446991,9.32664756446991,5.0,5.0,5.0,3.2549999999999994,3.2549999999999994,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:21286,,POSTFLOP,FLOP,validation,0.0,197.5,2.0,0.541,0.541,5.893246187363835,5.893246187363835,5.0,5.0,5.0,2.705,2.705,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:21287,,POSTFLOP,FLOP,test,0.0,197.5,2.0,0.456,0.456,4.191176470588235,4.191176470588235,5.0,5.0,5.0,2.2800000000000002,2.2800000000000002,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:21288,,POSTFLOP,FLOP,train,0.0,197.5,2.0,0.304,0.304,2.183908045977012,2.183908045977012,5.0,5.0,5.0,1.52,1.52,1.65,RAISE
jevonmao/poker-gto-100k,action_sft:train:21289,,POSTFLOP,FLOP,train,0.0,197.5,2.0,0.862,0.862,31.23188405797101,31.23188405797101,5.0,5.0,5.0,4.31,4.31,1.65,RAISE
jevonmao/poker-gto-100k,action_sft:train:21290,,POSTFLOP,FLOP,train,0.0,197.5,2.0,0.7070000000000001,0.7070000000000001,12.064846416382256,12.064846416382256,5.0,5.0,5.0,3.535,3.535,1.65,RAISE
jevonmao/poker-gto-100k,action_sft:train:22233,,POSTFLOP,FLOP,test,0.0,195.85,2.0,0.306,0.306,2.932132564841499,2.932132564841499,6.65,6.65,6.65,2.0349,2.0349,4.95,RAISE
jevonmao/poker-gto-100k,action_sft:train:22234,,POSTFLOP,FLOP,train,0.0,195.85,2.0,0.32,0.32,3.129411764705883,3.129411764705883,6.65,6.65,6.65,2.128,2.128,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:22235,,POSTFLOP,FLOP,validation,0.0,195.85,2.0,0.371,0.371,3.922337042925278,3.922337042925278,6.65,6.65,6.65,2.46715,2.46715,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:22995,,POSTFLOP,FLOP,train,0.0,192.55,2.0,0.239,0.239,3.6431011826544015,3.6431011826544015,11.6,11.6,11.6,2.7723999999999998,2.7723999999999998,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:22996,,POSTFLOP,FLOP,test,0.0,192.55,2.0,0.311,0.311,5.23599419448476,5.23599419448476,11.6,11.6,11.6,3.6075999999999997,3.6075999999999997,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:22997,,POSTFLOP,FLOP,train,0.0,192.55,2.0,0.606,0.606,17.841624365482236,17.841624365482236,11.6,11.6,11.6,7.029599999999999,7.029599999999999,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:23684,,POSTFLOP,FLOP,train,0.0,182.65,2.0,0.467,0.467,21.729080675422143,21.729080675422143,24.8,24.8,24.8,11.581600000000002,11.581600000000002,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:23685,,POSTFLOP,FLOP,train,0.0,182.65,2.0,0.367,0.367,14.378515007898896,14.378515007898896,24.8,24.8,24.8,9.1016,9.1016,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:23686,,POSTFLOP,FLOP,test,0.0,182.65,2.0,0.2689999999999999,0.2689999999999999,9.12612859097127,9.12612859097127,24.8,24.8,24.8,6.671199999999998,6.671199999999998,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:24137,,POSTFLOP,FLOP,validation,0.0,152.95,2.0,0.217,0.217,17.847765006385696,17.847765006385696,64.4,64.4,64.4,13.974800000000002,13.974800000000002,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:24138,,POSTFLOP,FLOP,train,0.0,152.95,2.0,0.501,0.501,64.65811623246492,64.65811623246492,64.4,64.4,64.4,32.2644,32.2644,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:24139,,POSTFLOP,FLOP,train,0.0,152.95,2.0,0.2689999999999999,0.2689999999999999,23.698495212038296,23.698495212038296,64.4,64.4,64.4,17.323599999999995,17.323599999999995,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:24418,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.89,0.89,70.79545454545455,70.79545454545455,8.75,8.75,8.75,7.7875000000000005,7.7875000000000005,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:24419,,POSTFLOP,FLOP,test,0.0,193.75,2.0,0.485,0.485,8.240291262135923,8.240291262135923,8.75,8.75,8.75,4.2437499999999995,4.2437499999999995,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:24420,,POSTFLOP,FLOP,validation,0.0,193.75,2.0,0.495,0.495,8.576732673267326,8.576732673267326,8.75,8.75,8.75,4.33125,4.33125,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:25088,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.971,0.971,669.6551724137925,669.6551724137925,20.0,20.0,20.0,19.419999999999998,19.419999999999998,33.75,RAISE
jevonmao/poker-gto-100k,action_sft:train:25089,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.276,0.276,7.624309392265194,7.624309392265194,20.0,20.0,20.0,5.5200000000000005,5.5200000000000005,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:25090,,POSTFLOP,FLOP,validation,0.0,186.25,2.0,0.2319999999999999,0.2319999999999999,6.041666666666666,6.041666666666666,20.0,20.0,20.0,4.639999999999998,4.639999999999998,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:25523,,POSTFLOP,FLOP,train,0.0,163.75,2.0,0.296,0.296,21.02272727272728,21.02272727272728,50.0,50.0,50.0,14.799999999999999,14.799999999999999,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:25524,,POSTFLOP,FLOP,validation,0.0,163.75,2.0,0.302,0.302,21.63323782234957,21.63323782234957,50.0,50.0,50.0,15.1,15.1,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:25525,,POSTFLOP,FLOP,train,0.0,163.75,2.0,0.305,0.305,21.942446043165464,21.942446043165464,50.0,50.0,50.0,15.25,15.25,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:25771,,POSTFLOP,FLOP,train,0.0,96.25,2.0,0.3329999999999999,0.3329999999999999,69.8950524737631,69.8950524737631,140.0,140.0,140.0,46.61999999999999,46.61999999999999,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:25772,,POSTFLOP,FLOP,train,0.0,96.25,2.0,0.244,0.244,45.18518518518518,45.18518518518518,140.0,140.0,140.0,34.16,34.16,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:25773,,POSTFLOP,FLOP,train,0.0,96.25,2.0,0.5660000000000001,0.5660000000000001,182.5806451612904,182.5806451612904,140.0,140.0,140.0,79.24000000000001,79.24000000000001,197.5,RAISE
jevonmao/poker-gto-100k,action_sft:train:25869,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.421,0.421,220.8613989637306,220.8613989637306,303.75,303.75,303.75,127.87875,127.87875,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:25870,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.213,0.213,82.20933926302413,82.20933926302413,303.75,303.75,303.75,64.69875,64.69875,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:25871,,POSTFLOP,FLOP,train,0.0,195.85,2.0,0.239,0.239,2.08850197109067,2.08850197109067,6.65,6.65,6.65,1.58935,1.58935,4.95,RAISE
jevonmao/poker-gto-100k,action_sft:train:25872,,POSTFLOP,FLOP,train,0.0,195.85,2.0,0.978,0.978,295.62272727272705,295.62272727272705,6.65,6.65,6.65,6.5037,6.5037,4.95,RAISE
jevonmao/poker-gto-100k,action_sft:train:25873,,POSTFLOP,FLOP,train,0.0,195.85,2.0,0.54,0.54,7.806521739130436,7.806521739130436,6.65,6.65,6.65,3.5910000000000006,3.5910000000000006,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:26725,,POSTFLOP,FLOP,train,0.0,192.55,2.0,0.315,0.315,5.334306569343065,5.334306569343065,11.6,11.6,11.6,3.654,3.654,14.85,RAISE
jevonmao/poker-gto-100k,action_sft:train:26726,,POSTFLOP,FLOP,test,0.0,192.55,2.0,0.633,0.633,20.00762942779292,20.00762942779292,11.6,11.6,11.6,7.3427999999999995,7.3427999999999995,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:26727,,POSTFLOP,FLOP,test,0.0,192.55,2.0,0.531,0.531,13.133475479744138,13.133475479744138,11.6,11.6,11.6,6.1596,6.1596,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27309,,POSTFLOP,FLOP,test,0.0,182.65,2.0,0.255,0.255,8.488590604026847,8.488590604026847,24.8,24.8,24.8,6.324000000000001,6.324000000000001,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:27310,,POSTFLOP,FLOP,train,0.0,182.65,2.0,0.498,0.498,24.602390438247014,24.602390438247014,24.8,24.8,24.8,12.3504,12.3504,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27311,,POSTFLOP,FLOP,train,0.0,182.65,2.0,0.505,0.505,25.301010101010103,25.301010101010103,24.8,24.8,24.8,12.524000000000001,12.524000000000001,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27755,,POSTFLOP,FLOP,test,0.0,152.95,2.0,0.188,0.188,14.910344827586208,14.910344827586208,64.4,64.4,64.4,12.1072,12.1072,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:27756,,POSTFLOP,FLOP,train,0.0,152.95,2.0,0.484,0.484,60.40620155038759,60.40620155038759,64.4,64.4,64.4,31.169600000000003,31.169600000000003,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27757,,POSTFLOP,FLOP,train,0.0,152.95,2.0,0.382,0.382,39.80711974110032,39.80711974110032,64.4,64.4,64.4,24.600800000000003,24.600800000000003,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27949,,POSTFLOP,FLOP,train,0.0,63.85,2.0,0.152,0.152,32.8377358490566,32.8377358490566,183.2,183.2,183.2,27.8464,27.8464,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:27950,,POSTFLOP,FLOP,validation,0.0,63.85,2.0,0.171,0.171,37.7891435464415,37.7891435464415,183.2,183.2,183.2,31.3272,31.3272,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:27951,,POSTFLOP,FLOP,train,0.0,63.85,2.0,0.54,0.54,215.06086956521744,215.06086956521744,183.2,183.2,183.2,98.928,98.928,197.5,RAISE
jevonmao/poker-gto-100k,action_sft:train:27956,,POSTFLOP,FLOP,train,0.0,0.0,2.0,0.2739999999999999,0.2739999999999999,126.86652892561982,126.86652892561982,336.15,336.15,336.15,92.10509999999996,92.10509999999996,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27957,,POSTFLOP,FLOP,test,0.0,0.0,2.0,0.953,0.953,6815.9776595744615,6815.9776595744615,336.15,336.15,336.15,320.35094999999995,320.35094999999995,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27958,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.475,0.475,7.916666666666666,7.916666666666666,8.75,8.75,8.75,4.15625,4.15625,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27959,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.4629999999999999,0.4629999999999999,7.544227188081935,7.544227188081935,8.75,8.75,8.75,4.05125,4.05125,0.0,CALL
jevonmao/poker-gto-100k,action_sft:train:27960,,POSTFLOP,FLOP,train,0.0,193.75,2.0,0.369,0.369,5.116877971473851,5.116877971473851,8.75,8.75,8.75,3.22875,3.22875,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:28538,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.311,0.311,9.027576197387518,9.027576197387518,20.0,20.0,20.0,6.22,6.22,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:28539,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.314,0.314,9.154518950437318,9.154518950437318,20.0,20.0,20.0,6.28,6.28,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:28540,,POSTFLOP,FLOP,train,0.0,186.25,2.0,0.367,0.367,11.595576619273304,11.595576619273304,20.0,20.0,20.0,7.34,7.34,0.0,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:28849,,POSTFLOP,FLOP,train,0.0,163.75,2.0,0.267,0.267,18.21282401091405,18.21282401091405,50.0,50.0,50.0,13.350000000000001,13.350000000000001,0.0,NO_INVEST
