source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.hero_position,features.pot_bb,features.to_call_bb,features.effective_stack_bb,features.can_check,features.can_call,features.can_raise,features.players_active,features.bet_size_bb,features.equity_win,features.call_max_bb,features.call_margin_bb,label_3intent
solver_policy,6426b0afa2ed178128febd9df0166fe118009759,synthetic:606,FLOP,FLOP,train,UTG,3.4,1.7,49.8,0.0,1.0,1.0,2.0,1.7,0.3666666667,1.9684210529,0.2684210529,CALL
solver_policy,981a996bf5c5428c53f056030d4847093a99774f,synthetic:607,TURN,TURN,train,BTN,2.3,0.0,49.7,1.0,0.0,1.0,3.0,1.15,0.2673333333,0.8392174703,0.8392174703,NO_INVEST
solver_policy,fe4bb0379ccf1dc8007b78f79988f7bd7f016f28,synthetic:608,FLOP,FLOP,train,BB,1.2,0.0,49.8,1.0,0.0,1.0,2.0,0.6,0.5166666667,1.2827586209,1.2827586209,NO_INVEST
solver_policy,da954f44b0742725a74cea1a4ea4a20b32b3efcd,synthetic:609,RIVER,RIVER,train,SB,4.7,0.0,49.6,1.0,0.0,1.0,4.0,2.35,0.235,1.4437908497,1.4437908497,NO_INVEST
solver_policy,df5a00e81933f0e662dc7055840722dadd43c411,synthetic:610,RIVER,RIVER,train,UTG,3.2,0.9,49.8,0.0,1.0,1.0,2.0,0.9,0.559,4.0562358277,3.1562358277,RAISE
solver_policy,7ca40457b8f3985f0575937a9d31aa398b996f11,synthetic:611,FLOP,FLOP,train,BB,4.9,0.6,49.9,0.0,1.0,1.0,1.0,0.6,0.395,3.1991735537,2.5991735537,RAISE
solver_policy,f0640564af5e587fcba4a127b01fe557bf1f8856,synthetic:612,PREFLOP,PREFLOP,train,UTG,2.6,0.4,49.7,0.0,1.0,1.0,3.0,0.4,0.551,3.1906458797,2.7906458797,RAISE
solver_policy,e55089532d26ae464b32f05ac140dde18bd347b3,synthetic:613,TURN,TURN,train,SB,4.6,2.0,49.6,0.0,1.0,1.0,4.0,2.0,0.3566666667,2.5502590677,0.5502590677,CALL
solver_policy,4c38b3979ead3ea00ba6bfc28462bb59bc54ba1b,synthetic:614,RIVER,RIVER,train,MP,2.5,0.9,49.8,0.0,1.0,1.0,2.0,0.9,0.72,6.4285714286,5.5285714286,CALL
solver_policy,e4c9d225a5e407f341a00086fd048fff8d24eb89,synthetic:615,TURN,TURN,train,CO,4.0,0.0,49.6,1.0,0.0,1.0,4.0,2.0,0.3083333333,1.7831325298,1.7831325298,NO_INVEST
solver_policy,453aaa0835cba110ea0ac55d40203a53a54bf5f2,synthetic:616,PREFLOP,PREFLOP,train,CO,2.8,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.0913333333,0.2814380043,-0.6185619957,RAISE
solver_policy,c33611024d12409f98552937ef651b18a3a21336,synthetic:617,TURN,TURN,train,CO,1.9,0.1,49.9,0.0,1.0,1.0,1.0,0.1,0.4933333333,1.8499999998,1.7499999998,RAISE
solver_policy,748f7e4733c62ca1a122f78a84c73e65392d1f28,synthetic:618,TURN,TURN,train,UTG,2.8,0.8,49.9,0.0,1.0,1.0,1.0,0.8,0.7596666667,8.8504854385,8.0504854385,RAISE
solver_policy,7adf9e14a302fd6cec866b3a7453b1a618c93489,synthetic:619,TURN,TURN,train,BTN,4.8,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.3066666667,2.1230769234,1.2230769234,RAISE
solver_policy,2443d188ac0cc18bd898d9b63a7177ae9066a720,synthetic:620,PREFLOP,PREFLOP,train,BB,1.8,0.0,49.7,1.0,0.0,1.0,3.0,0.9,0.6106666667,2.8232876716,2.8232876716,NO_INVEST
solver_policy,f47793be1ff66521d7e8875717e48223c11baa88,synthetic:621,RIVER,RIVER,train,BTN,4.2,0.0,49.9,1.0,0.0,1.0,1.0,2.1,0.5416666667,4.9636363643,4.9636363643,NO_INVEST
solver_policy,bb5de3d1402ac4b085824446e1453c56cb0aca65,synthetic:622,TURN,TURN,train,UTG,2.2,0.0,49.9,1.0,0.0,1.0,1.0,1.1,0.902,20.2489795918,20.2489795918,NO_INVEST
solver_policy,6b7ad35a3eda6678137c5c66fcb554b76ba86726,synthetic:623,PREFLOP,PREFLOP,train,SB,0.8,0.0,49.6,1.0,0.0,1.0,4.0,0.4,0.308,0.3560693642,0.3560693642,NO_INVEST
solver_policy,2539a62ece4771ae902e92f3257adfaa3f0b96fd,synthetic:624,PREFLOP,PREFLOP,train,MP,4.3,1.5,49.8,0.0,1.0,1.0,2.0,1.5,0.2926666667,1.7791705941,0.2791705941,RAISE
solver_policy,e48477ebbdae810e683213fb164d35dbc29407e0,synthetic:625,RIVER,RIVER,train,UTG,1.2,0.0,49.6,1.0,0.0,1.0,4.0,0.6,0.285,0.4783216783,0.4783216783,NO_INVEST
solver_policy,bba1325db8febbe1ba66e2bf1ca88f71d0172a35,synthetic:626,PREFLOP,PREFLOP,train,CO,3.0,0.0,49.6,1.0,0.0,1.0,4.0,1.5,0.1916666667,0.7113402063,0.7113402063,NO_INVEST
solver_policy,19fc90619de3c604217706167760aa437a10765e,synthetic:627,FLOP,FLOP,train,CO,1.2,0.0,49.8,1.0,0.0,1.0,2.0,0.6,0.2816666667,0.4705336428,0.4705336428,NO_INVEST
solver_policy,5893acc9dd9721e4acef12a51043ade40ccbe8c6,synthetic:628,TURN,TURN,train,UTG,1.4,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.286,0.5607843137,0.2607843137,RAISE
solver_policy,9fbea78f6a5bef929f21481e30ed60f6557ca839,synthetic:629,FLOP,FLOP,train,BTN,1.1,0.0,49.6,1.0,0.0,1.0,4.0,0.55,0.6816666667,2.3554973826,2.3554973826,NO_INVEST
solver_policy,ac1ab1c30c2d8dc1b496753d88061b1a0833cd68,synthetic:630,RIVER,RIVER,train,BB,4.5,1.4,49.9,0.0,1.0,1.0,1.0,1.4,0.963,117.1216216216,115.7216216216,RAISE
solver_policy,89e116942d46acde16bc7ba8371d2a9b3fa2cc2a,synthetic:631,RIVER,RIVER,test,BTN,0.5,0.1,49.6,0.0,1.0,1.0,4.0,0.1,0.4013333333,0.3351893095,0.2351893095,RAISE
solver_policy,ffb5a01b2647eeb976bace9fc623e34562077748,synthetic:632,PREFLOP,PREFLOP,train,BB,4.9,2.2,49.7,0.0,1.0,1.0,3.0,2.2,0.3676666667,2.8490774912,0.6490774912,CALL
solver_policy,75a8c5ab02a520efbb848a6f5624e642f2c0a73d,synthetic:633,PREFLOP,PREFLOP,train,MP,1.0,0.0,49.9,1.0,0.0,1.0,1.0,0.5,0.3066666667,0.4423076924,0.4423076924,NO_INVEST
solver_policy,9544ab9c9df8ab592482c34b4a16d6cba1dfc6e1,synthetic:634,TURN,TURN,train,SB,4.7,0.0,49.7,1.0,0.0,1.0,3.0,2.35,0.6473333333,8.6270321348,8.6270321348,NO_INVEST
solver_policy,25cb2755aa77afd7fcb2c90b037554208938fef9,synthetic:635,PREFLOP,PREFLOP,train,UTG,2.4,0.6,49.6,0.0,1.0,1.0,4.0,0.6,0.7516666667,7.2644295315,6.6644295315,RAISE
solver_policy,e92fbf5db58736d17d260ff613f3c4c287c00726,synthetic:636,RIVER,RIVER,train,BTN,4.7,0.5,49.8,0.0,1.0,1.0,2.0,0.5,0.7016666667,11.0541899459,10.5541899459,RAISE
solver_policy,de63a4a38a46052b24dcf06febb4fcce18f8529e,synthetic:637,RIVER,RIVER,train,UTG,1.9,0.5,49.7,0.0,1.0,1.0,3.0,0.5,0.4196666667,1.3739804712,0.8739804712,RAISE
solver_policy,c6aec4059bfe054881791373b1b698a1860012de,synthetic:638,TURN,TURN,train,MP,3.0,1.3,49.9,0.0,1.0,1.0,1.0,1.3,0.3796666667,1.8361096187,0.5361096187,CALL
solver_policy,8b2e32511a4835076c154ba6eb519b174b00c752,synthetic:639,TURN,TURN,train,BTN,1.6,0.0,49.8,1.0,0.0,1.0,2.0,0.8,0.4136666667,1.1288231952,1.1288231952,NO_INVEST
solver_policy,98dd0085bfc212de0f81fb31c474598e7bb0edfe,synthetic:640,PREFLOP,PREFLOP,train,BTN,1.4,0.0,49.8,1.0,0.0,1.0,2.0,0.7,0.1966666667,0.3427385893,0.3427385893,NO_INVEST
solver_policy,8abff65844b406155ae2bf15d162682127230549,synthetic:641,FLOP,FLOP,test,UTG,3.5,0.0,49.8,1.0,0.0,1.0,2.0,1.75,0.4393333333,2.7425683706,2.7425683706,NO_INVEST
solver_policy,6029754986efb9af6c681b09e032766fc674bd81,synthetic:642,FLOP,FLOP,train,BTN,1.1,0.0,49.9,1.0,0.0,1.0,1.0,0.55,0.362,0.624137931,0.624137931,NO_INVEST
solver_policy,02c1753940138972a5eb88d82fa38e080ae5ca6b,synthetic:643,PREFLOP,PREFLOP,train,SB,2.9,0.0,49.8,1.0,0.0,1.0,2.0,1.45,0.28,1.1277777778,1.1277777778,NO_INVEST
solver_policy,dfb689b0080adae49316a136edac9ba327dc6b06,synthetic:644,RIVER,RIVER,train,BB,3.3,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.4903333333,3.1748201435,2.9748201435,RAISE
solver_policy,7b63a5c5032908bd4effcb7720aefe0b2d261a5a,synthetic:645,FLOP,FLOP,train,BB,1.1,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.3433333333,0.5751269035,0.2751269035,RAISE
solver_policy,f5df843334d3153f5157389b6691f62a05a521ee,synthetic:646,RIVER,RIVER,train,SB,4.8,0.0,49.7,1.0,0.0,1.0,3.0,2.4,0.3743333333,2.8718167284,2.8718167284,NO_INVEST
solver_policy,ea09e13124e5b7128f479f344facbb013e52fe50,synthetic:647,TURN,TURN,train,BB,4.2,1.5,49.7,0.0,1.0,1.0,3.0,1.5,0.45,3.4363636364,1.9363636364,CALL
solver_policy,9d20ee5c7fcadcee012d1f47f299b703e7d11b89,synthetic:648,TURN,TURN,train,UTG,3.7,0.0,49.6,1.0,0.0,1.0,4.0,1.85,0.4313333333,2.8064478308,2.8064478308,NO_INVEST
solver_policy,4b2ff7487447ac8379d8a88e832d5b891d61c6e1,synthetic:649,RIVER,RIVER,train,BTN,1.1,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.5276666667,1.2288637969,1.0288637969,RAISE
solver_policy,925a769ad7b2e8bec4e51bb1b61a457f6777ac9c,synthetic:650,FLOP,FLOP,train,BB,0.9,0.0,49.9,1.0,0.0,1.0,1.0,0.45,0.46,0.7666666667,0.7666666667,NO_INVEST
solver_policy,f03f0496f3c844f10ebfa54daea7c61d5cf6c5a8,synthetic:651,FLOP,FLOP,train,CO,3.7,0.4,49.8,0.0,1.0,1.0,2.0,0.4,0.4323333333,2.817909571,2.417909571,RAISE
solver_policy,f25dc13b73bcc807fdb14fa7e7e33001bd15472f,synthetic:652,FLOP,FLOP,train,BB,2.2,0.0,49.7,1.0,0.0,1.0,3.0,1.1,0.3066666667,0.9730769232,0.9730769232,NO_INVEST
solver_policy,cf3055341721d3d2ed70fb373acc725eba2a17e0,synthetic:653,TURN,TURN,validation,CO,4.3,0.0,49.7,1.0,0.0,1.0,3.0,2.15,0.8866666667,33.6411764817,33.6411764817,NO_INVEST
solver_policy,d13e0cd9c377d5a9137367b8f56191ffbb13835c,synthetic:654,RIVER,RIVER,train,BTN,3.2,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.3283333333,1.5642679898,0.6642679898,RAISE
solver_policy,262c9f30da7abd23a6d0c0c91db169bfeec09dcb,synthetic:655,TURN,TURN,train,UTG,0.6,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.51,0.6244897959,0.5244897959,RAISE
solver_policy,f6858dc9b5ad6dad4f12157ad9730fbe5d6973b5,synthetic:656,TURN,TURN,train,BTN,3.8,1.5,49.9,0.0,1.0,1.0,1.0,1.5,0.6306666667,6.4888086652,4.9888086652,CALL
solver_policy,35e2969b80576a78d2e910c7750917912ed3fca9,synthetic:657,FLOP,FLOP,train,MP,1.7,0.4,49.7,0.0,1.0,1.0,3.0,0.4,0.4253333333,1.2582366588,0.8582366588,RAISE
solver_policy,b14ac1dfc922b74e0d314471a78e51bb3e4dbcd4,synthetic:658,FLOP,FLOP,train,MP,0.7,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.829,3.3935672515,3.0935672515,CALL
solver_policy,bb5afa8888e6e70f243cd871493f4fe6b99b4934,synthetic:659,TURN,TURN,train,SB,0.9,0.0,49.9,1.0,0.0,1.0,1.0,0.45,0.3843333333,0.5618299945,0.5618299945,NO_INVEST
solver_policy,cbdee504e5cfa765b0e9f783ff5466bc4592d266,synthetic:660,FLOP,FLOP,train,SB,2.2,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.3233333333,1.0512315269,0.8512315269,RAISE
solver_policy,86ac7bfde4119143823fca456c9cfc499e36b3dd,synthetic:661,RIVER,RIVER,train,SB,0.7,0.3,49.9,0.0,1.0,1.0,1.0,0.3,0.4333333333,0.5352941176,0.2352941176,CALL
solver_policy,122dc82e6b72d29ad044c6488738736132148b21,synthetic:662,PREFLOP,PREFLOP,train,UTG,1.6,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.48,1.4769230769,1.2769230769,RAISE
solver_policy,7c71c5ccef0ba246bcda742fe06e71c094063a6e,synthetic:663,PREFLOP,PREFLOP,test,UTG,2.9,0.0,49.6,1.0,0.0,1.0,4.0,1.45,0.0433333333,0.1313588849,0.1313588849,NO_INVEST
solver_policy,c2f81acb1a23ba9f9ebe38138f0839f5e91ac072,synthetic:664,FLOP,FLOP,train,BB,1.9,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.2063333333,0.4939521209,0.3939521209,RAISE
solver_policy,d5fae2827835792b3119b34f705f0209a25dc50c,synthetic:665,FLOP,FLOP,train,MP,4.8,0.0,49.9,1.0,0.0,1.0,1.0,2.4,0.5306666667,5.427272728,5.427272728,NO_INVEST
solver_policy,782d7a28b6ea4931189c3629e00b6da9369cd313,synthetic:666,PREFLOP,PREFLOP,train,MP,1.8,0.2,49.9,0.0,1.0,1.0,1.0,0.2,0.384,1.1220779221,0.9220779221,RAISE
solver_policy,ea735bd9aadf963dd3420ebcb59b069108b48be3,synthetic:667,RIVER,RIVER,train,MP,0.6,0.0,49.6,1.0,0.0,1.0,4.0,0.3,0.2983333333,0.2551068883,0.2551068883,NO_INVEST
solver_policy,628f633bb08c325e9104c28474d1dc769628b62f,synthetic:668,FLOP,FLOP,train,BTN,1.4,0.0,49.6,1.0,0.0,1.0,4.0,0.7,0.2403333333,0.4429135585,0.4429135585,NO_INVEST
solver_policy,baf8fab3e35f2bf8d2163fbfd07d2463a3ee69c8,synthetic:669,RIVER,RIVER,train,UTG,2.1,0.8,49.9,0.0,1.0,1.0,1.0,0.8,0.58,2.9,2.1,CALL
solver_policy,ae057e5121d5c89ba32126085d84671f05a40dd0,synthetic:670,TURN,TURN,train,SB,3.9,1.6,49.6,0.0,1.0,1.0,4.0,1.6,0.5283333333,4.3685512362,2.7685512362,CALL
solver_policy,6839823c1e8e2394d2d9e816714e5fa0185cf16f,synthetic:671,PREFLOP,PREFLOP,train,BB,4.1,0.1,49.6,0.0,1.0,1.0,4.0,0.1,0.2166666667,1.1340425534,1.0340425534,RAISE
solver_policy,dc1c0903a11fe1b3af149998b3175278225a0a5e,synthetic:672,TURN,TURN,train,MP,4.7,0.0,49.8,1.0,0.0,1.0,2.0,2.35,0.4066666667,3.2213483151,3.2213483151,NO_INVEST
solver_policy,4e99321abfb3bb25d4d5fd94deaa9a7f43cb074d,synthetic:673,TURN,TURN,test,SB,3.3,0.0,49.6,1.0,0.0,1.0,4.0,1.65,0.3426666667,1.7202839759,1.7202839759,NO_INVEST
solver_policy,d8a9174f10a88cd52474d5fdbd2cbef617dfd5cc,synthetic:674,FLOP,FLOP,train,BTN,4.5,0.0,49.9,1.0,0.0,1.0,1.0,2.25,0.5763333333,6.1215578276,6.1215578276,NO_INVEST
solver_policy,1fc903b52254c3fc05448f5519d24b130d78c9d4,synthetic:675,PREFLOP,PREFLOP,train,CO,2.7,1.2,49.8,0.0,1.0,1.0,2.0,1.2,0.55,3.3,2.1,CALL
solver_policy,eceb418bd9dd9a21c86a6eb05dd4247d8cd18d9b,synthetic:676,RIVER,RIVER,train,MP,3.1,0.0,49.6,1.0,0.0,1.0,4.0,1.55,0.3783333333,1.886595174,1.886595174,NO_INVEST
solver_policy,0a50fefa6e46669f371099ca309af29b49de8651,synthetic:677,TURN,TURN,train,BB,2.2,0.0,49.6,1.0,0.0,1.0,4.0,1.1,0.2946666667,0.9190926277,0.9190926277,NO_INVEST
solver_policy,60946c5f4c5f78f800a79626fe81886ec4cb0bd6,synthetic:678,RIVER,RIVER,validation,UTG,1.7,0.3,49.6,0.0,1.0,1.0,4.0,0.3,0.3716666667,1.0055702919,0.7055702919,RAISE
solver_policy,96a726f065f22279199589eb97aa1a18029ca774,synthetic:679,TURN,TURN,train,MP,1.2,0.5,49.9,0.0,1.0,1.0,1.0,0.5,0.3776666667,0.7282271024,0.2282271024,CALL
solver_policy,f6a10f40fa92e15e309782e6a60df0cb6d2172e9,synthetic:680,FLOP,FLOP,train,BB,2.6,0.0,49.6,1.0,0.0,1.0,4.0,1.3,0.3633333333,1.4837696333,1.4837696333,NO_INVEST
solver_policy,6dcd946b6162225fff7a231c319426886d45bdc3,synthetic:681,TURN,TURN,train,BTN,2.6,0.7,49.9,0.0,1.0,1.0,1.0,0.7,0.9216666667,30.5914893758,29.8914893758,RAISE
solver_policy,90f65ecf614de6b2bcffc497a4067fbde0db50db,synthetic:682,TURN,TURN,train,MP,4.2,1.9,49.9,0.0,1.0,1.0,1.0,1.9,0.53,4.7361702128,2.8361702128,CALL
solver_policy,25b88f955c4aa0c38c104f2e1a5c39278e77367b,synthetic:683,PREFLOP,PREFLOP,train,BB,4.0,0.9,49.9,0.0,1.0,1.0,1.0,0.9,0.2106666667,1.0675675678,0.1675675678,RAISE
solver_policy,bc95683f000c320c8991f82a1cec46368f6d6748,synthetic:684,FLOP,FLOP,train,BTN,0.7,0.0,49.7,1.0,0.0,1.0,3.0,0.35,0.2496666667,0.2329187028,0.2329187028,NO_INVEST
solver_policy,a66144694ff39f58e62544bfa3b6d4edb510273d,synthetic:685,PREFLOP,PREFLOP,train,SB,3.8,1.6,49.9,0.0,1.0,1.0,1.0,1.6,0.2153333333,1.0428207305,-0.5571792695,CALL
solver_policy,983fcbbb93116a72ba0df482afb2611dab156ac0,synthetic:686,TURN,TURN,train,MP,1.6,0.5,49.6,0.0,1.0,1.0,4.0,0.5,0.355,0.880620155,0.380620155,RAISE
solver_policy,3828560e46b037b5f9125b88835e7a22e5914562,synthetic:687,PREFLOP,PREFLOP,train,BTN,2.9,0.0,49.8,1.0,0.0,1.0,2.0,1.45,0.3516666667,1.5730077123,1.5730077123,NO_INVEST
solver_policy,d1e1b5e3ee75838adb6f12ae52ca5daaaf93e6fa,synthetic:688,TURN,TURN,train,BTN,3.0,0.0,49.8,1.0,0.0,1.0,2.0,1.5,0.4046666667,2.0391937293,2.0391937293,NO_INVEST
solver_policy,499c416648aaeea977ec72bba3a49dbf280ad056,synthetic:689,PREFLOP,PREFLOP,train,MP,4.5,0.0,49.9,1.0,0.0,1.0,1.0,2.25,0.7183333333,11.4763313591,11.4763313591,NO_INVEST
solver_policy,41fe67f7613f46eb6f29d6d6bbfe239c3c945674,synthetic:690,TURN,TURN,train,BB,2.7,0.0,49.8,1.0,0.0,1.0,2.0,1.35,0.7023333333,6.3705487112,6.3705487112,NO_INVEST
solver_policy,6390a16f7485e96d7cdb25af5b4c5f0b163ffe44,synthetic:691,PREFLOP,PREFLOP,train,UTG,0.4,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.712,0.9888888889,0.8888888889,RAISE
solver_policy,e499be3b1be7edd1d1a0610a9ccfdafadf789f98,synthetic:692,RIVER,RIVER,train,UTG,3.6,0.0,49.8,1.0,0.0,1.0,2.0,1.8,0.5033333333,3.6483221472,3.6483221472,NO_INVEST
solver_policy,524245472496a1b4cf11f330658c2b3cad703ee0,synthetic:693,RIVER,RIVER,train,SB,3.0,1.3,49.7,0.0,1.0,1.0,3.0,1.3,0.56,3.8181818182,2.5181818182,CALL
solver_policy,b47ff7daf9e9813a66dc1f8b9996aa854b850f09,synthetic:694,FLOP,FLOP,train,CO,2.5,1.2,49.7,0.0,1.0,1.0,3.0,1.2,0.43,1.8859649123,0.6859649123,CALL
solver_policy,afd5e4ca25d43e43a4dfdf93c2957ec79b1ddf11,synthetic:695,TURN,TURN,train,MP,4.0,1.6,49.6,0.0,1.0,1.0,4.0,1.6,0.8316666667,19.7623762423,18.1623762423,CALL
solver_policy,0b7a6c4592ac589853f8a57ee9ed950189508ebd,synthetic:696,RIVER,RIVER,train,CO,2.0,0.3,49.9,0.0,1.0,1.0,1.0,0.3,0.4816666667,1.8585209006,1.5585209006,RAISE
solver_policy,e7d87bd312443b2d8fe38ff6e6d6f6c8e0ffea92,synthetic:697,FLOP,FLOP,train,BTN,2.1,1.0,49.6,0.0,1.0,1.0,4.0,1.0,0.39,1.3426229508,0.3426229508,CALL
solver_policy,188ed6e213df57c554448f5264cef9d061b710db,synthetic:698,FLOP,FLOP,train,MP,4.8,1.4,49.7,0.0,1.0,1.0,3.0,1.4,0.1606666667,0.9188244641,-0.4811755359,RAISE
solver_policy,cd625430b57e8e21780437599b728a3a144709d0,synthetic:699,TURN,TURN,train,UTG,2.5,0.4,49.6,0.0,1.0,1.0,4.0,0.4,0.739,7.0785440613,6.6785440613,RAISE
solver_policy,ace06af9b86f8d20484b2d21b8515c6b3ffa0faa,synthetic:700,RIVER,RIVER,train,MP,4.4,0.7,49.8,0.0,1.0,1.0,2.0,0.7,0.555,5.4876404494,4.7876404494,RAISE
solver_policy,153b12d327e0f6d5d18f0f7a3d3d5debcd012e4e,synthetic:701,FLOP,FLOP,train,BB,0.5,0.0,49.7,1.0,0.0,1.0,3.0,0.25,0.4596666667,0.4253547194,0.4253547194,NO_INVEST
solver_policy,c193ce92da2474c2bafc114a0b7924c200633076,synthetic:702,FLOP,FLOP,train,UTG,1.9,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.4023333333,1.2790295592,0.3790295592,CALL
solver_policy,4aa8cfa11c66c12a4ec60c1943da4a4d5eee5c09,synthetic:703,PREFLOP,PREFLOP,train,BTN,1.6,0.0,49.6,1.0,0.0,1.0,4.0,0.8,0.1713333333,0.3308125502,0.3308125502,NO_INVEST
solver_policy,7ea6d4a933481a82dbc3ad4e0735039de1b78df7,synthetic:704,RIVER,RIVER,train,SB,2.6,0.0,49.9,1.0,0.0,1.0,1.0,1.3,0.32,1.2235294118,1.2235294118,NO_INVEST
solver_policy,9c61f8baba2d797cd482f8dd68e52ecb13566363,synthetic:705,RIVER,RIVER,train,BTN,3.5,0.7,49.8,0.0,1.0,1.0,2.0,0.7,0.3856666667,2.197232773,1.497232773,RAISE
solver_policy,b69579721de6a9fb6c3cb9feb7faeea5b2deca54,synthetic:706,TURN,TURN,train,BTN,0.4,0.2,49.7,0.0,1.0,1.0,3.0,0.2,0.2743333333,0.1512172714,-0.0487827286,CALL
solver_policy,114e382261408eddf2ab017a34072bca9fcf9ab5,synthetic:707,PREFLOP,PREFLOP,train,UTG,1.2,0.0,49.6,1.0,0.0,1.0,4.0,0.6,0.2116666667,0.3221987316,0.3221987316,NO_INVEST
solver_policy,3677c23277411dc60aa32061376c94eda2dca0b5,synthetic:708,FLOP,FLOP,train,UTG,4.7,1.2,49.8,0.0,1.0,1.0,2.0,1.2,0.259,1.642780027,0.442780027,RAISE
solver_policy,bc56eea2b4f4ef4142c0f25ab752579ccab4a641,synthetic:709,PREFLOP,PREFLOP,train,MP,3.4,0.0,49.7,1.0,0.0,1.0,3.0,1.7,0.4886666667,3.2492829209,3.2492829209,NO_INVEST
solver_policy,eb1431c4d555c0b971c9544a88f3564e0e8172e8,synthetic:710,PREFLOP,PREFLOP,train,CO,1.5,0.6,49.8,0.0,1.0,1.0,2.0,0.6,0.3313333333,0.7432701893,0.1432701893,CALL
solver_policy,02f89ffa26d241a5bea7898a20f74882a9a1474b,synthetic:711,RIVER,RIVER,train,MP,4.2,1.1,49.9,0.0,1.0,1.0,1.0,1.1,0.4633333333,3.626086956,2.526086956,RAISE
solver_policy,af92c55a9001bf5442d792ad86018059abeb4ea0,synthetic:712,FLOP,FLOP,train,MP,4.6,2.1,49.8,0.0,1.0,1.0,2.0,2.1,0.4346666667,3.5367924533,1.4367924533,CALL
solver_policy,d13343c30c34ac20fd232bfef640f00cef370701,synthetic:713,TURN,TURN,validation,SB,1.7,0.4,49.8,0.0,1.0,1.0,2.0,0.4,0.4866666667,1.6116883119,1.2116883119,RAISE
solver_policy,554beaeb85eabdec5da78ab3c4df07246e9ed9fc,synthetic:714,FLOP,FLOP,train,BTN,4.9,1.6,49.6,0.0,1.0,1.0,4.0,1.6,0.3633333333,2.7963350781,1.1963350781,RAISE
solver_policy,70281db1408c01101dce482a69d26469b55caa18,synthetic:715,PREFLOP,PREFLOP,train,BTN,2.3,0.1,49.6,0.0,1.0,1.0,4.0,0.1,0.5533333333,2.849253731,2.749253731,RAISE
solver_policy,77d82431f625c3ab47f0312b3257113ffc090e93,synthetic:716,PREFLOP,PREFLOP,train,UTG,3.0,0.5,49.6,0.0,1.0,1.0,4.0,0.5,0.3183333333,1.4009779949,0.9009779949,RAISE
solver_policy,da0d4d49395e8d4405174cc6e74190e4b1828ef1,synthetic:717,PREFLOP,PREFLOP,train,CO,3.0,0.0,49.9,1.0,0.0,1.0,1.0,1.5,0.5963333333,4.4318744833,4.4318744833,NO_INVEST
solver_policy,4eaa58cd34f1fe382ce1b5c7dfd4edd2164755b2,synthetic:718,TURN,TURN,train,CO,1.6,0.1,49.9,0.0,1.0,1.0,1.0,0.1,0.755,4.9306122449,4.8306122449,RAISE
solver_policy,1f104bc4842d5dc158fa73eecebba7183d57215f,synthetic:719,PREFLOP,PREFLOP,train,SB,4.7,0.0,49.7,1.0,0.0,1.0,3.0,2.35,0.5696666667,6.2217660737,6.2217660737,NO_INVEST
solver_policy,06da1206130bbd7ad6be8d25d020730cba0e466f,synthetic:720,RIVER,RIVER,train,BB,1.1,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.155,0.2017751479,0.0017751479,RAISE
solver_policy,d979b38f98ccbdf3cff0c9c49444c582af0d1232,synthetic:721,TURN,TURN,train,MP,3.1,1.3,49.6,0.0,1.0,1.0,4.0,1.3,0.4416666667,2.4522388063,1.1522388063,CALL
solver_policy,f69f5a4d39c82cc4fccfd4c40e4d4f6f07d0e181,synthetic:722,PREFLOP,PREFLOP,validation,MP,3.5,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.36,1.96875,1.06875,RAISE
solver_policy,052ca9f23510e45c69b9dbd1cc6cce5e3f0e9d38,synthetic:723,FLOP,FLOP,train,BTN,3.9,0.7,49.9,0.0,1.0,1.0,1.0,0.7,0.4006666667,2.6072302562,1.9072302562,RAISE
solver_policy,46c5d07803a989a453f885dd7b56d42cad3fe50d,synthetic:724,FLOP,FLOP,train,BTN,4.0,1.5,49.7,0.0,1.0,1.0,3.0,1.5,0.414,2.8259385666,1.3259385666,CALL
solver_policy,428c8c26382c9737932544b2a0bf70fe36a936db,synthetic:725,FLOP,FLOP,validation,SB,1.6,0.7,49.6,0.0,1.0,1.0,4.0,0.7,0.476,1.4534351145,0.7534351145,CALL
solver_policy,7773d234cf1849d0a44144e1f122c54dcbfbd287,synthetic:726,PREFLOP,PREFLOP,test,BB,0.9,0.0,49.6,1.0,0.0,1.0,4.0,0.45,0.0503333333,0.0477009477,0.0477009477,NO_INVEST
